obpm_bpm,4_seas_past_obpm_playoffs,5_seas_past_obpm_playoffs,5_euc_clones_obpm,3_euc_clones_obpm,vorp_regseas,5_cos_clones_obpm,4_euc_clones_obpm,pie_adv,2_euc_clones_obpm,4_cos_clones_obpm,1_pear_clones_obpm,5_pear_clones_obpm,3_seas_past_obpm_playoffs,3_yr_rolling_avg_obpm_playoffs,4_pear_clones_obpm,3_cos_clones_obpm,pass%_drives,fg%_drives,1_euc_clones_obpm,1_seas_past_obpm_playoffs,2_yr_rolling_avg_obpm_playoffs,painttouch pts_shooting_eff,3_pear_clones_obpm,1_cos_clones_obpm,pts%_drives,+/-_trad,avg speed off_speed,3pa_trad,tov%_drives,pull upfg%_shooting_eff,ft%_drives,3pm_trad,fgm_trad,tov_trad,3p%_catch&shoot,mr_fg%_shootingzone,2_pear_clones_obpm,oreb_oreb,ftm_trad,2_cos_clones_obpm,poss_adv,fgm%ast_scoring,to ratio_adv,fga_trad,ftm_drives,3fgm%ast_scoring,ast/to_adv,fg%_pullup,pf%_drives,season,obpm_playoffs,2_yr_roll_obpm_bpm,2_yr_roll_pie_adv,2_yr_roll_vorp_regseas,3_yr_roll_obpm_bpm,3_yr_roll_pie_adv,3_yr_roll_vorp_regseas,4_yr_roll_obpm_bpm,4_yr_roll_pie_adv,4_yr_roll_vorp_regseas,5_yr_roll_obpm_bpm,5_yr_roll_pie_adv,5_yr_roll_vorp_regseas,player
-1.6,-1.6,-1.6,-2.26,-1.3666666666666665,-0.5,2.46,-2.35,6.1,-1.75,1.225,-1.6,-0.7600000000000001,-1.6,-1.6,-0.2750000000000001,0.2333333333333332,17.4,41.7,-3.1,-1.6,-1.6,0.4,0.1333333333333331,3.8,53.6,1.4,4.42,11.0,8.7,37.1,50.0,4.2,6.8,1.3,39.6,40.0,-1.7000000000000002,0.4,1.9,1.1,2952,79.1,6.6,16.5,0.1,88.6,0.92,37.2,7.2,2018,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Young
-1.4,-1.4,-1.4,-0.3799999999999999,-1.0333333333333332,0.2,3.44,-0.4999999999999999,7.7,-1.85,4.25,6.1,3.4800000000000004,-1.4,-1.4,4.275,5.5,48.7,45.5,-1.4,-1.4,-1.4,0.3,4.533333333333333,6.1,40.6,-2.7,4.88,8.4,6.7,42.2,79.2,3.2,6.9,2.9,35.2,51.6,4.3,0.3,2.1,5.0,1887,55.0,11.4,15.6,0.3,80.3,1.96,42.2,5.4,2023,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nickeil Alexander-Walker
2.2,2.2,2.2,-0.2799999999999999,0.1,4.0,1.8,-0.0249999999999999,11.8,0.75,1.35,2.1,1.14,2.2,2.2,1.35,1.4333333333333336,28.0,59.6,1.7,2.2,2.2,1.7,2.6333333333333333,2.1,67.1,5.5,4.82,6.7,6.6,37.3,83.3,2.4,6.4,3.5,38.6,41.8,3.4000000000000004,1.4,2.7,3.4000000000000004,5962,68.0,13.5,13.7,0.4,90.3,2.02,37.6,8.6,2014,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicolas Batum
0.3,0.3,0.3,1.02,0.7666666666666666,2.4,1.94,0.4999999999999999,9.8,1.15,2.35,2.1,2.1,0.3,2.5,2.0,2.3000000000000003,40.5,37.5,-0.2,2.5,2.5,0.8,2.3000000000000003,0.3,33.8,4.5,4.79,6.5,7.2,36.0,95.5,2.1,5.1,2.8,29.9,35.7,1.2,0.9,1.8,1.2,4747,65.0,11.8,12.6,0.3,77.0,2.58,36.7,5.0,2015,0.4,2.2,11.8,4.0,2.2,11.8,4.0,2.2,11.8,4.0,2.2,11.8,4.0,Nicolas Batum
1.1,-0.8,-0.8,1.48,1.2666666666666666,2.0,0.3,1.375,11.6,0.65,0.125,2.5,0.3,-0.8,1.45,0.125,0.5666666666666668,43.5,46.4,0.4,0.4,1.45,1.0,0.5666666666666668,-5.3,35.1,4.3,4.73,8.1,7.3,40.7,88.5,2.8,7.5,4.1,36.5,40.3,-1.4,0.8,3.3,-1.4,4948,56.2,13.2,17.6,0.3,78.4,1.97,41.5,3.5,2016,-0.1,1.25,10.8,3.2,1.25,10.8,3.2,1.25,10.8,3.2,1.25,10.8,3.2,Nicolas Batum
0.6,0.0499999999999999,-0.1,-1.3199999999999998,-1.3666666666666665,1.9,0.5000000000000001,-1.25,8.8,-0.4,1.275,4.2,2.16,0.0499999999999999,0.9333333333333332,3.35,2.6,62.8,50.0,-0.4,0.0499999999999999,0.15,1.2,3.6,4.2,23.3,9.0,4.23,7.2,11.6,40.7,0.0,2.9,5.1,1.4,40.4,46.2,4.9,0.8,1.3,2.6,3768,90.1,8.3,10.9,0.0,99.1,2.79,40.7,0.0,2021,2.0,0.7000000000000001,10.7,2.2,1.2000000000000002,11.066666666666668,2.8000000000000003,1.2000000000000002,11.066666666666668,2.8000000000000003,1.2000000000000002,11.066666666666668,2.8000000000000003,Nicolas Batum
-0.8,-1.3333333333333337,-1.3333333333333337,-0.3799999999999999,-0.3999999999999999,1.0,3.5200000000000005,-0.5249999999999999,7.2,-0.8999999999999999,3.65,4.2,4.220000000000001,-1.3333333333333337,0.7666666666666666,3.65,3.6,35.7,50.0,-0.6,-1.3333333333333337,0.95,0.7,4.533333333333334,4.2,50.0,4.6,4.24,8.8,14.3,47.1,50.0,3.4,4.4,1.4,38.4,27.3,4.9,0.8,0.9,4.9,3609,90.6,8.7,10.6,0.0,99.2,2.42,47.1,21.4,2023,-1.5,0.8500000000000001,10.2,1.95,0.6666666666666666,10.066666666666668,2.1,1.05,10.5,2.575,1.05,10.5,2.575,Nicolas Batum
6.2,6.2,6.2,1.96,1.6,7.0,-3.6,2.4,18.8,2.15,-3.7,-4.2,-4.08,6.2,6.2,-3.775,-3.966666666666667,34.4,53.7,1.3,6.2,6.2,5.7,-3.966666666666667,-3.0,61.9,6.1,4.28,5.3,9.0,36.2,85.7,1.6,12.0,4.8,31.6,40.3,-4.45,2.9,5.6,-3.85,5140,53.9,11.4,23.5,0.5,91.6,2.34,36.2,7.4,2019,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nikola Jokic
5.5,5.5,5.5,3.1,2.566666666666667,5.5,-2.72,3.125,17.9,3.2,-2.675,-2.5,-4.26,5.5,8.3,-3.825,-3.4,43.6,56.3,8.3,8.3,8.3,5.5,-4.233333333333333,-3.0,53.8,5.4,4.17,5.4,9.0,38.2,79.4,1.7,11.9,4.8,32.5,45.6,-4.0,2.3,5.2,-3.85,4733,55.9,11.6,22.6,0.4,85.0,2.27,38.2,7.3,2020,6.1,6.2,18.8,7.0,6.2,18.8,7.0,6.2,18.8,7.0,6.2,18.8,7.0,Nikola Jokic
9.1,8.399999999999999,8.399999999999999,4.0600000000000005,4.166666666666667,8.8,-2.74,4.75,20.1,7.2,-2.675,-2.5,-3.76,8.399999999999999,7.2,-4.05,-2.6666666666666665,28.6,56.7,6.1,6.1,7.2,7.1,-3.633333333333333,-2.9,74.8,7.6,4.17,4.7,5.5,46.7,90.0,1.8,14.4,4.4,39.7,51.5,-4.0,2.8,6.7,-2.8,5084,54.5,9.7,25.4,0.8,96.7,2.7,46.7,9.4,2021,8.8,5.85,18.35,6.25,5.85,18.35,6.25,5.85,18.35,6.25,5.85,18.35,6.25,Nikola Jokic
9.2,10.65,10.65,5.5600000000000005,7.733333333333334,9.8,-2.7,5.325000000000001,23.0,8.55,-2.75,-2.5,-2.9200000000000004,8.3,7.733333333333334,-3.075,-2.6666666666666665,33.1,68.4,8.8,8.8,7.45,9.3,-2.266666666666667,-2.4,78.6,8.6,4.29,5.6,5.8,44.8,80.0,1.9,14.9,5.5,33.5,53.5,-2.1,2.8,7.4,-2.55,5136,62.3,11.9,25.5,0.6,91.8,2.08,44.4,9.7,2022,8.1,7.300000000000001,19.0,7.15,6.933333333333334,18.933333333333334,7.1000000000000005,6.933333333333334,18.933333333333334,7.1000000000000005,6.933333333333334,18.933333333333334,7.1000000000000005,Nikola Jokic
8.5,8.3,9.5,5.88,8.4,8.8,-3.22,7.824999999999999,21.1,8.45,-3.3,-2.5,-3.4199999999999995,6.1,7.666666666666667,-3.675,-3.5666666666666664,42.7,68.8,8.1,8.1,8.45,8.4,-3.466666666666667,-2.4,65.3,13.1,4.21,3.1,8.0,46.8,78.0,1.2,13.3,5.1,37.9,52.3,-3.9,2.4,7.0,-3.85,4873,62.7,11.7,21.0,0.6,84.2,2.74,46.2,8.3,2023,9.1,9.15,21.55,9.3,7.933333333333334,20.333333333333332,8.033333333333333,7.5,19.95,7.775,7.5,19.95,7.775,Nikola Jokic
1.4,1.4,1.4,-1.7400000000000002,-0.7999999999999999,1.8,1.06,-2.075,13.1,-0.75,0.925,1.9,1.06,1.4,1.4,0.9250000000000002,2.833333333333333,27.3,43.7,-2.4,1.4,1.4,1.9,-0.8999999999999999,1.9,56.6,5.2,4.46,9.6,10.1,27.7,76.7,3.0,7.8,2.7,35.5,38.9,-1.45,0.9,7.0,1.05,3256,68.8,9.5,19.2,0.6,90.9,1.09,28.9,15.2,2015,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nikola Mirotic
0.2,0.2,0.2,-1.14,-2.5666666666666664,1.1,1.8,-0.9499999999999998,10.4,-0.5999999999999999,2.6,4.2,1.8,0.2,-2.5,2.85,4.266666666666667,32.0,48.1,2.1,0.2,-2.5,1.9,4.266666666666667,4.2,51.6,5.8,4.6,11.0,10.7,42.2,85.7,3.8,7.5,2.3,33.8,35.5,5.300000000000001,0.9,2.9,3.2,3428,82.9,9.6,18.2,0.2,96.9,0.94,42.7,5.7,2017,-1.7,1.4,13.1,1.8,1.4,13.1,1.8,1.4,13.1,1.8,1.4,13.1,1.8,Nikola Mirotic
2.5,1.3,1.3,-1.14,-1.7333333333333334,1.6,-2.44,-2.125,13.0,-2.2,-1.4249999999999998,-1.4,1.02,-2.5,-2.1,0.2250000000000001,-1.1,18.3,48.8,-1.7,-1.7,-2.1,3.1,-0.5333333333333332,-1.4,69.0,4.6,4.9,11.1,9.9,43.6,87.5,4.2,9.5,1.9,37.1,37.4,0.4000000000000001,1.1,3.5,-1.5,3214,75.2,7.0,21.3,0.1,88.9,1.29,44.4,5.6,2018,1.6,0.7999999999999999,11.75,1.4500000000000002,0.7999999999999999,11.75,1.4500000000000002,0.7999999999999999,11.75,1.4500000000000002,0.7999999999999999,11.75,1.4500000000000002,Nikola Mirotic
2.1,-2.5,2.65,-1.38,-0.3,1.1,-0.6799999999999999,-0.9,11.6,-0.0499999999999999,-0.775,-2.2,-0.82,2.65,-0.8666666666666667,-0.775,-2.0,27.3,33.3,1.6,1.6,-0.0499999999999999,2.9,-2.0,-2.2,52.7,4.3,4.7,11.5,3.6,29.9,70.0,4.2,8.6,1.7,38.2,35.7,-2.3,1.3,3.8,-1.8,2772,82.8,6.9,19.6,0.2,91.4,1.15,29.9,9.1,2019,-0.8,1.35,11.7,1.35,1.3666666666666665,12.166666666666666,1.5,1.3666666666666665,12.166666666666666,1.5,1.3666666666666665,12.166666666666666,1.5,Nikola Mirotic
5.0,5.0,5.0,1.28,1.1333333333333335,5.5,-1.36,1.375,18.5,1.4500000000000002,-1.125,-2.3,-1.42,5.0,5.0,-1.125,-0.9333333333333332,29.4,54.3,1.3,5.0,5.0,8.8,-0.9333333333333332,-2.3,70.0,4.2,4.14,4.4,8.3,39.3,73.3,1.6,13.5,3.1,36.2,43.6,-2.3,2.8,3.4,-0.2499999999999999,5194,70.9,8.3,26.1,0.3,100.0,1.93,39.3,8.3,2019,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nikola Vucevic
3.7,3.7,3.7,0.66,1.1333333333333335,3.1,-0.9999999999999998,1.225,15.3,1.2500000000000002,-1.4249999999999998,-2.3,-1.4,3.7,-1.9,-0.8249999999999998,-1.4333333333333331,26.0,53.7,-1.9,-1.9,-1.9,7.4,-1.1666666666666663,-2.3,84.6,1.2,4.1,6.9,2.9,38.8,91.7,2.4,11.8,2.1,34.0,41.7,-1.0499999999999998,2.3,3.1,-1.0499999999999998,4162,77.3,6.2,24.8,0.2,99.0,2.52,38.8,5.8,2020,6.2,5.0,18.5,5.5,5.0,18.5,5.5,5.0,18.5,5.5,5.0,18.5,5.5,Nikola Vucevic
0.8,-0.4999999999999998,-0.4999999999999998,2.28,1.8333333333333333,1.8,0.06,1.75,13.2,2.3,-0.4499999999999999,-0.8,-0.1199999999999999,-1.9,2.1500000000000004,-0.1249999999999998,-1.0666666666666669,43.9,48.6,6.2,-0.4999999999999998,2.1500000000000004,5.5,-0.8666666666666666,-0.8,45.0,-1.0,4.04,6.6,8.8,41.3,70.0,2.1,10.9,2.7,31.5,39.7,-1.5499999999999998,1.9,1.8,-1.5499999999999998,5000,76.7,8.6,23.1,0.1,100.0,1.74,40.8,2.9,2022,3.0,4.35,16.9,4.3,4.35,16.9,4.3,4.35,16.9,4.3,4.35,16.9,4.3,Nikola Vucevic
-3.0,-3.0,-3.0,-0.42,-1.4333333333333331,-0.6,4.86,-1.0,7.3,-1.8,5.15,7.7,4.5200000000000005,-3.0,-3.0,5.0,5.433333333333334,22.0,52.2,-2.7,-3.0,-3.0,2.2,4.466666666666666,7.7,68.3,-3.4,4.73,0.8,4.9,27.3,66.7,0.3,5.1,2.5,37.5,44.2,4.85,1.9,2.3,7.15,2569,60.0,15.7,10.5,0.1,85.7,0.48,30.0,7.3,2017,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Vonleh
-0.5,-0.5,-0.5,-1.0799999999999998,-2.3666666666666667,0.3,3.46,-1.325,8.7,-1.2,3.775,2.5,0.68,-0.5,-0.5,1.1,3.0,32.8,44.9,-3.0,-0.5,-0.5,0.2,1.3333333333333333,3.0,49.6,4.6,4.66,6.2,6.9,34.4,79.2,2.5,6.8,2.2,44.4,38.8,0.25,0.4,3.0,2.75,1431,56.7,9.6,16.0,0.4,94.4,1.47,35.6,9.2,2016,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norman Powell
-0.6,-0.6,-0.6,-0.8200000000000001,-1.0333333333333334,0.5,0.94,-1.05,8.7,-1.05,0.775,0.9,0.72,-0.6,-0.8,0.775,0.9,24.1,48.6,-1.3,-0.8,-0.8,0.4,0.9,0.9,63.4,3.0,4.71,6.2,9.4,35.7,79.2,2.0,8.2,2.5,34.5,36.8,0.3,0.4,4.5,0.3,2775,43.2,9.6,18.2,0.8,94.6,1.17,37.0,10.2,2017,-0.1,-0.5,8.7,0.3,-0.5,8.7,0.3,-0.5,8.7,0.3,-0.5,8.7,0.3,Norman Powell
-0.9,-1.0,-1.0,1.84,0.3333333333333333,0.4,1.5,0.975,9.2,0.0,1.2,0.4,0.6,-0.8,-0.45,1.2,0.7666666666666666,40.0,51.5,1.3,-1.0,-0.45,0.6,0.4333333333333333,0.4,53.8,0.6,4.79,7.0,9.8,28.2,87.5,2.8,7.9,2.7,43.1,27.3,-0.6000000000000001,0.3,2.5,-0.6000000000000001,2432,68.4,11.1,16.4,0.5,92.6,1.4,28.2,4.9,2019,-0.4,-0.55,8.7,0.4,-0.55,8.7,0.4,-0.55,8.7,0.4,-0.55,8.7,0.4,Norman Powell
1.2,-0.8,1.0,-0.5800000000000003,-1.0333333333333334,1.5,-1.6,-1.0500000000000005,10.9,-1.15,-1.4,-1.8,-1.44,-0.1,-0.4333333333333333,-1.4,-1.3333333333333333,28.2,54.2,-2.7,-0.4,-0.25,1.1,-1.3333333333333333,-1.8,73.6,4.6,4.53,8.6,6.2,32.3,90.6,3.4,9.3,2.4,44.0,39.5,-2.45,0.5,4.0,-2.45,3188,77.4,9.3,18.8,0.6,95.4,1.18,32.6,5.9,2020,1.0,-0.75,8.95,0.45,-0.6666666666666666,8.866666666666665,0.4000000000000001,-0.6666666666666666,8.866666666666665,0.4000000000000001,-0.6666666666666666,8.866666666666665,0.4000000000000001,Norman Powell
1.1,-0.1,-0.8,-0.08,1.2,1.3,-0.48,0.2249999999999999,9.6,1.3,-0.2499999999999999,-1.8,-1.0,1.666666666666667,0.1666666666666666,-0.6499999999999999,-0.6333333333333333,30.5,49.6,0.4,1.0,0.3,1.0,-0.4666666666666666,0.4,67.4,1.7,4.66,9.0,6.9,38.5,90.2,3.7,9.4,2.6,43.2,41.6,-0.45,0.6,5.1,-0.0499999999999999,4642,66.0,9.3,19.8,1.3,83.6,1.08,38.5,9.7,2021,0.4,0.14999999999999997,10.05,0.9500000000000001,-0.10000000000000002,9.6,0.8000000000000002,-0.2,9.375,0.675,-0.2,9.375,0.675,Norman Powell
0.9,-0.4,1.3,0.48,0.3666666666666667,0.9,-0.78,0.375,11.0,1.3,-0.475,-1.8,-0.1599999999999999,1.0,0.3333333333333333,-0.35,0.0666666666666667,30.7,54.4,0.4,1.3,0.7,0.6,0.0666666666666667,1.1,70.7,-3.7,4.44,8.6,8.0,38.9,82.8,3.4,10.2,3.0,42.6,39.5,-0.45,0.4,6.8,-0.35,3320,64.4,9.7,21.4,1.4,87.7,1.08,38.9,9.8,2023,2.0,1.15,10.25,1.4,0.4666666666666666,9.9,1.0666666666666667,0.2,9.6,0.925,0.06000000000000001,9.419999999999998,0.8,Norman Powell
-2.8,-2.8,-2.8,-1.1000000000000003,-3.1,-0.6,3.98,-2.6500000000000004,6.2,-3.1,4.35,4.5,2.28,-2.8,-2.8,2.225,3.766666666666667,44.4,40.9,-1.5,-2.8,-2.8,0.3,2.1333333333333333,4.5,29.7,2.6,4.66,4.5,6.3,39.1,83.3,1.5,5.3,3.3,36.3,41.1,2.8,0.3,1.4,3.7,3872,48.3,14.0,12.9,0.2,98.3,1.95,40.2,2.9,2014,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norris Cole
-2.1,-2.1,-2.1,-0.6000000000000003,-0.066666666666667,-0.4,3.62,0.4249999999999997,7.8,-2.6500000000000004,3.9,4.5,2.62,-2.1,-2.2,3.075,3.9,44.2,42.5,-2.2,-2.2,-2.2,0.1,3.766666666666667,4.5,33.2,-5.3,4.68,5.1,5.1,41.7,70.8,1.6,6.6,2.8,30.7,43.3,3.5,0.2,1.7,4.4,3483,50.4,10.4,16.0,0.2,83.6,2.58,41.9,3.0,2015,-5.3,-2.8,6.2,-0.6,-2.8,6.2,-0.6,-2.8,6.2,-0.6,-2.8,6.2,-0.6,Norris Cole
-1.2,-1.2,-1.2,-1.6200000000000003,-2.1333333333333333,0.5,2.12,-1.7000000000000002,5.6,-3.0,2.475,4.2,2.12,-1.2,-1.2,2.475,2.6,39.7,44.7,-3.0,-1.2,-1.2,0.9,2.6,4.2,37.6,9.6,4.71,6.4,13.5,26.3,56.3,2.4,5.3,1.5,35.2,18.2,2.6,0.7,1.3,2.6,3068,81.6,9.5,11.3,0.1,94.5,1.22,29.4,6.4,2018,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OG Anunoby
-0.8,-0.8,-0.8,-0.4,-0.2333333333333333,1.7,3.0,-0.175,8.6,0.0,2.725,4.0,3.94,-0.8,0.7,4.4,3.6,40.1,48.5,-0.4,-0.8,0.7,2.1,3.6,2.6,51.1,6.2,4.28,5.2,8.4,38.5,86.4,2.0,6.5,1.8,38.2,33.3,3.3,1.2,1.6,3.4000000000000004,4388,73.8,9.9,12.9,0.3,95.5,1.37,38.5,4.6,2020,-0.6,-1.2,5.6,0.5,-1.2,5.6,0.5,-1.2,5.6,0.5,-1.2,5.6,0.5,OG Anunoby
0.4,0.7,0.7999999999999999,-0.2599999999999999,0.1333333333333334,1.1,-1.42,-1.075,9.2,2.75,-1.5,-1.2,-0.32,0.7999999999999999,0.0499999999999999,0.0,-1.4666666666666668,45.5,35.2,2.2,0.7999999999999999,0.0499999999999999,3.1,0.0,-1.2,31.7,3.9,4.18,9.1,8.5,29.9,74.1,3.3,8.8,2.3,39.6,33.0,-0.85,1.5,2.5,-0.85,3494,61.5,8.4,19.9,0.4,87.0,1.56,29.9,4.1,2022,1.2,-1.0,7.1,1.1,-1.0,7.1,1.1,-1.0,7.1,1.1,-1.0,7.1,1.1,OG Anunoby
-0.2,-0.2,-0.2,-1.9,-3.133333333333333,0.6,1.38,-2.075,9.4,-3.3,0.6,0.8,2.08,-0.2,-0.2,1.975,1.1333333333333333,32.2,47.5,-0.1,-0.2,-0.2,0.7,1.1333333333333333,0.8,50.3,-1.9,4.48,8.1,8.1,33.7,82.4,2.9,8.6,3.7,36.6,36.0,0.7,0.5,3.4,0.7,3424,72.3,11.8,20.5,0.4,91.9,1.54,34.0,5.7,2015,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OJ Mayo
-1.4,-1.4,-1.4,-2.0,-1.4333333333333331,0.2,2.8600000000000003,-1.75,9.3,-0.35,2.075,3.4,0.6,-1.4,-1.4,1.075,1.1333333333333335,20.4,44.4,0.0,-1.4,-1.4,1.1,1.1333333333333333,3.4,65.3,1.8,4.77,6.2,14.3,41.7,75.0,1.9,7.5,1.7,31.0,50.0,0.4499999999999999,0.5,1.4,2.95,1381,72.1,8.5,15.1,0.1,96.2,1.26,41.7,8.2,2021,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obi Toppin
0.3,0.3,0.3,-1.3,-3.2,0.4,3.64,-2.225,9.5,-2.05,2.95,4.2,2.08,0.3,0.5,2.075,3.233333333333333,36.9,47.6,-4.1,0.3,0.5,1.7,1.7666666666666668,4.2,61.9,2.6,4.83,11.1,4.8,31.3,91.7,3.8,8.4,1.7,34.4,21.4,3.35,0.5,1.7,3.35,2220,90.9,7.0,18.9,0.2,96.5,1.74,31.3,7.1,2023,1.6,-1.4,9.3,0.2,-1.4,9.3,0.2,-1.4,9.3,0.2,-1.4,9.3,0.2,Obi Toppin
-1.2,-1.2,-1.2,-0.38,-1.0,0.1,3.0800000000000005,0.15,10.9,-1.0,3.625,-0.1,0.5800000000000001,-1.2,-1.2,0.3,4.133333333333334,33.3,0.0,-4.0,-1.2,-1.2,4.3,1.0333333333333334,3.7,0.0,2.9,4.36,0.0,16.7,0.0,0.0,0.0,5.0,2.9,0.0,27.3,0.5,2.1,3.9,4.050000000000001,2025,64.4,17.7,9.4,0.0,0.0,0.42,0.0,0.0,2014,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Omer Asik
-0.4,-0.4,-0.4,-0.4799999999999998,1.5333333333333334,0.4,1.66,0.3250000000000002,10.9,2.1,1.55,-1.2,1.34,-0.4,-3.7,1.15,2.466666666666667,47.8,50.0,0.6,-3.7,-3.7,6.4,1.0333333333333334,2.6,34.8,0.5,4.08,0.0,17.4,50.0,0.0,0.0,5.6,2.5,0.0,25.0,0.7000000000000001,3.2,3.4,1.55,3807,69.0,14.0,10.8,0.0,0.0,0.76,50.0,0.0,2015,-2.4,-1.2,10.9,0.1,-1.2,10.9,0.1,-1.2,10.9,0.1,-1.2,10.9,0.1,Omer Asik
-2.2,-2.2,-2.2,-2.88,-2.2666666666666666,0.1,2.5,-2.525,8.7,-2.25,2.5,-0.7,0.58,-2.2,-2.2,0.0,1.8,0.0,100.0,-6.4,-2.2,-2.2,3.4,1.5666666666666669,2.9,200.0,-7.0,4.43,0.2,0.0,40.0,0.0,0.0,7.6,2.3,0.0,20.0,1.25,1.3,2.8,1.1,1266,75.0,13.2,11.8,0.0,0.0,0.62,40.0,0.0,2021,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Onyeka Okongwu
0.0,0.0,0.0,-0.1199999999999999,1.0333333333333334,0.7,0.2999999999999999,-0.6249999999999999,10.9,2.25,1.1,-4.7,-2.04,0.0,-1.1,-1.9,1.0333333333333332,0.0,66.7,0.0,-1.1,-1.1,6.4,-1.9666666666666668,0.9,133.3,5.4,4.35,0.0,0.0,66.7,0.0,0.0,7.6,2.2,0.0,0.0,-1.9,2.4,3.9,1.9,2043,79.5,11.9,11.1,0.0,0.0,1.2,66.7,0.0,2022,-2.2,-2.2,8.7,0.1,-2.2,8.7,0.1,-2.2,8.7,0.1,-2.2,8.7,0.1,Onyeka Okongwu
0.0,2.2,2.2,1.1800000000000002,1.1333333333333333,1.3,1.1,1.725,11.1,1.6,0.6499999999999999,2.6,1.1,2.2,-1.65,0.6499999999999999,0.5333333333333333,11.4,50.0,4.1,-2.2,-1.65,6.8,0.5333333333333333,-0.2,85.7,1.6,4.33,0.3,2.9,33.3,25.0,0.1,8.1,2.1,33.3,48.2,1.2,2.7,3.9,1.2,3916,71.6,10.9,12.7,0.0,100.0,1.0,33.3,5.7,2023,-2.0,-1.1,9.8,0.39999999999999997,-1.1,9.8,0.39999999999999997,-1.1,9.8,0.39999999999999997,-1.1,9.8,0.39999999999999997,Onyeka Okongwu
-1.5,-1.5,-1.5,-0.2599999999999999,-1.0,1.0,6.0,-0.2249999999999999,7.9,-0.8500000000000001,5.65,4.3,6.0,-1.5,-1.5,5.65,5.433333333333333,27.2,33.8,-0.4,-1.5,-1.5,1.7,5.433333333333333,4.3,43.2,-1.6,4.23,4.3,5.6,36.2,70.0,1.5,4.3,1.4,37.4,40.7,5.199999999999999,1.5,1.6,5.199999999999999,4610,64.3,9.6,10.5,0.1,98.6,1.5,39.5,4.0,2017,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PJ Tucker
-1.9,-1.9,-1.9,0.2199999999999999,1.1333333333333333,0.5,3.3800000000000003,0.7,5.9,0.6499999999999999,2.6500000000000004,1.6,2.4000000000000004,-1.9,-2.6,2.6500000000000004,3.2000000000000006,39.8,25.0,-0.4,-2.6,-2.6,0.7,2.266666666666667,1.6,26.9,11.2,4.2,6.6,8.6,21.1,78.6,2.5,3.7,1.6,37.8,29.6,2.9000000000000004,1.1,0.9,2.9000000000000004,4692,84.9,12.0,9.4,0.1,98.3,1.04,21.1,7.5,2018,0.7,-1.5,7.9,1.0,-1.5,7.9,1.0,-1.5,7.9,1.0,-1.5,7.9,1.0,PJ Tucker
-1.6,-2.0,-2.0,-1.78,-0.5,1.0,2.1,-1.9,5.6,0.5,2.875,4.2,2.1,-2.0,-0.95,2.875,3.8,52.8,34.3,0.7,0.7,-0.95,0.7,3.8,4.2,29.6,4.2,4.05,6.8,5.6,25.0,80.0,2.5,3.6,1.1,38.0,33.3,2.9000000000000004,1.5,0.7,2.9000000000000004,5728,91.3,8.9,9.1,0.1,100.0,1.52,25.0,4.6,2019,1.8,-1.7,6.9,0.75,-1.7,6.9,0.75,-1.7,6.9,0.75,-1.7,6.9,0.75,PJ Tucker
-2.4,-2.45,-2.45,-0.22,0.3999999999999999,0.1,4.180000000000001,-0.35,5.7,1.25,4.275,4.2,5.92,-2.6,-0.0333333333333333,5.550000000000001,5.366666666666667,48.8,43.8,1.8,1.8,1.25,1.1,5.366666666666667,4.2,32.6,2.9,4.19,5.6,9.3,34.8,0.0,2.0,3.3,1.4,36.1,47.6,4.9,1.6,0.7,4.9,5316,88.7,11.3,8.0,0.0,99.1,1.6,34.8,0.0,2020,-1.8,-1.75,5.75,0.75,-1.6666666666666667,6.466666666666666,0.8333333333333334,-1.6666666666666667,6.466666666666666,0.8333333333333334,-1.6666666666666667,6.466666666666666,0.8333333333333334,PJ Tucker
