5_euc_clones_dbpm,5_cos_clones_dbpm,3_euc_clones_dbpm,2_pear_clones_dbpm,1_euc_clones_dbpm,4_cos_clones_dbpm,def_arch,4_euc_clones_dbpm,5_pear_clones_dbpm,opp ptspaint_def,3_cos_clones_dbpm,stl%_def,5_seas_past_dbpm_playoffs,avg drebdistance_reb,opp ptsoff tov_def,3_pear_clones_dbpm,2_euc_clones_dbpm,defws_def,4_seas_past_dbpm_playoffs,1_seas_past_dbpm_playoffs,contesteddreb_reb,2_cos_clones_dbpm,dreb_def,pf_misc,bpm_regseas,6_yr_rolling_avg_dbpm_playoffs,dbpm_bpm,pie_defadv,Unnamed: 0,def rtg_def,gp,%dreb_def,drebchances_reb,drebchance%_reb,4_yr_rolling_avg_dbpm_playoffs,stl_def,dfg%_imp,dist. miles def_speed,poss_defadv,blka_misc,2_seas_past_dbpm_playoffs,4_pear_clones_dbpm,3_yr_rolling_avg_dbpm_playoffs,dreb_reb,dreb%_def,5_yr_rolling_avg_dbpm_playoffs,blk_def,dfga_imp,contesteddreb%_reb,opp ptsfb_def,%blk_def,1_pear_clones_dbpm,1_cos_clones_dbpm,3_seas_past_dbpm_playoffs,min,dfgm_imp,adjusteddreb chance%_reb,opp pts2nd chance_def,2_yr_rolling_avg_dbpm_playoffs,vorp_regseas,player,season,dbpm_playoffs
1.22,-0.48,1.5666666666666664,0.0499999999999999,0.3,-0.525,8,1.275,0.0999999999999999,44.2,-0.8666666666666667,32.3,1.9,7.2,15.6,0.1999999999999999,1.35,0.152,1.225,1.8,0.9,-0.45,6.9,2.0,5.4,1.16,1.5,15.9,708,108.0,58,19.3,7.3,67.5,1.15,2.6,67.3,1.15,4032,1.1,0.3,-0.225,0.9,4.9,13.9,1.16,0.8,2.6,19.3,11.1,18.8,0.6,-1.5,0.6,33.8,1.8,73.9,11.9,1.05,3.7,Jimmy Butler,2020,1.5
1.4200000000000002,-0.0999999999999999,1.4666666666666668,0.6000000000000001,1.5,0.05,7,1.7000000000000002,0.5800000000000001,41.4,0.5666666666666668,34.5,2.2,6.5,14.8,0.5666666666666668,2.2,0.1969999999999999,0.6,1.5,1.2,0.6000000000000001,7.5,2.0,7.7,1.2166666666666666,2.3,18.4,709,106.9,52,21.3,8.2,62.5,1.05,3.0,64.6,1.17,3557,1.2,1.8,1.1,1.2,5.1,15.3,1.22,0.5,2.5,24.2,10.4,12.7,1.6,1.6,0.3,33.5,1.6,68.3,11.2,1.65,4.3,Jimmy Butler,2021,-0.5
2.0200000000000005,-1.2200000000000002,1.2666666666666666,-0.45,1.5,-1.15,4,1.6,-0.76,43.2,-1.3,29.7,0.6,6.8,16.6,-0.8666666666666667,0.9,0.173,0.3,-0.5,1.0,-1.05,6.0,2.3,6.3,0.9333333333333332,1.9,16.4,710,108.4,57,17.6,6.7,62.7,0.775,2.4,67.2,1.15,3886,0.9,1.5,-0.9,0.9333333333333332,4.2,12.5,0.74,0.7,2.1,23.9,11.8,23.7,-0.4,-0.4,1.8,33.9,1.4,67.6,12.5,0.5,4.0,Jimmy Butler,2022,3.5
1.7,0.0599999999999999,1.7666666666666666,0.6,3.5,-0.275,4,1.475,0.38,49.2,0.3,31.5,0.3,6.6,16.5,0.8666666666666666,1.9,0.134,1.8,3.5,0.9,0.1999999999999999,5.4,1.9,8.7,1.2,2.0,17.7,711,113.7,64,17.9,5.9,62.4,1.575,2.7,74.0,1.12,4320,1.2,-0.5,0.575,1.5,3.7,12.1,1.3199999999999998,0.5,1.9,24.4,13.3,16.2,0.7,-0.3,1.5,33.4,1.4,66.5,12.4,1.5,5.8,Jimmy Butler,2023,1.5
1.3,-2.2,1.5333333333333332,-2.15,2.0,-1.9,7,1.275,-2.2,38.9,-2.4,22.9,3.6,4.0,16.2,-2.5666666666666664,1.95,0.244,3.6,3.6,2.8,-2.15,11.6,4.6,5.3,3.6,3.6,15.6,712,99.1,80,32.7,13.9,55.7,3.6,1.9,52.1,1.12,5338,1.4,3.6,-2.65,3.6,7.7,22.1,3.6,2.3,4.8,36.2,13.4,40.7,-4.8,-4.8,3.6,35.3,2.5,60.4,12.6,3.6,5.2,Joakim Noah,2014,2.7
0.6399999999999999,-2.3400000000000003,0.5666666666666665,-0.3,1.9,-2.2,7,0.925,-1.56,42.6,-1.3333333333333333,18.2,2.0,4.3,16.7,-1.3333333333333333,0.5499999999999999,0.171,2.0,2.7,2.4,-0.3,10.6,5.0,2.1,2.7,2.0,11.1,713,102.3,67,30.2,11.6,55.1,2.7,1.2,55.3,0.95,4041,1.1,2.0,-1.625,2.7,6.4,20.0,2.7,1.8,3.9,37.5,14.6,31.2,-1.1,-1.1,2.0,30.6,2.2,59.9,13.2,2.7,2.1,Joakim Noah,2015,0.7
1.28,0.6199999999999999,0.6,0.1,0.7,0.7,2,1.075,0.8,47.4,0.3,11.2,-0.4,5.3,18.4,0.3,0.6499999999999999,0.253,-0.4,-0.4,0.8,0.8,7.8,6.1,-1.1,-0.4,-0.4,10.6,714,105.1,69,24.0,4.6,54.6,-0.4,0.8,58.1,0.5,2069,1.1,-0.4,0.7,-0.4,2.5,16.4,-0.4,1.4,3.3,31.1,12.2,29.1,-0.7,0.9,-0.4,14.2,1.9,61.7,10.9,-0.4,0.2,Jock Landale,2023,0.1
1.62,-1.46,1.8,-0.9,2.9,-1.7,8,1.8,-1.46,42.9,-1.0,31.3,2.3,8.4,16.7,-1.0,1.9,0.1939999999999999,2.3,2.3,0.5,-0.9,6.1,4.2,1.6,2.3,2.3,9.0,715,104.4,82,17.7,4.8,64.7,2.3,2.5,68.1,0.77,3881,0.4,2.3,-0.875,2.3,3.1,12.3,2.3,0.2,1.1,16.8,10.7,4.0,-2.6,-2.6,2.3,24.1,0.8,67.6,10.9,2.3,1.8,Joe Ingles,2017,3.3
1.02,-0.54,0.1666666666666667,2.1,0.8,-0.625,5,0.95,0.18,43.1,-0.5,19.5,1.3,8.2,17.1,1.1666666666666667,0.6000000000000001,0.211,1.3,3.3,0.5,0.05,6.1,3.4,2.3,3.3,1.3,10.7,716,102.4,82,17.6,6.1,65.4,3.3,1.7,72.3,1.02,5236,0.4,1.3,0.475,3.3,4.0,12.5,3.3,0.4,1.5,12.5,10.4,7.5,3.4,0.8,1.3,31.4,1.0,69.1,10.9,3.3,2.8,Joe Ingles,2018,0.3
1.3199999999999998,-1.6,1.5,-1.7000000000000002,0.3,-1.55,4,1.5,-1.6800000000000002,45.8,-1.8333333333333333,21.7,0.1000000000000003,7.9,15.3,-1.2333333333333334,1.25,0.238,0.1000000000000003,0.3,0.5,-1.7000000000000002,5.4,3.3,1.4,1.7999999999999998,1.1,10.4,717,101.6,81,15.3,5.9,62.0,1.7999999999999998,1.8,77.7,1.06,5467,0.6,3.3,-1.4500000000000002,1.7999999999999998,3.6,10.8,1.7999999999999998,0.4,1.3,14.8,11.2,6.5,-1.8,-1.8,0.1000000000000003,31.3,1.0,68.0,11.1,1.7999999999999998,2.2,Joe Ingles,2019,3.4
0.6,0.2799999999999999,0.1666666666666666,-0.2499999999999999,0.6,0.875,4,0.625,1.38,47.4,0.3,22.3,0.1,7.6,16.5,0.9666666666666668,0.4499999999999999,0.188,0.1,3.4,0.5,-0.2499999999999999,5.6,3.4,0.7,2.333333333333333,0.7,9.6,718,105.6,72,15.9,5.4,66.6,2.333333333333333,1.5,75.0,1.01,4470,0.5,0.3,1.075,2.333333333333333,3.6,11.2,2.333333333333333,0.2,1.7,13.1,11.8,5.6,-0.7,-0.7,3.3,29.7,1.3,72.1,12.2,1.85,1.5,Joe Ingles,2020,-0.2
0.26,0.56,0.2333333333333333,2.1,-0.2,1.225,0,0.375,0.56,47.7,1.4666666666666668,16.7,0.3666666666666667,8.4,17.1,1.4666666666666668,0.0499999999999999,0.222,3.3,-0.2,0.4,0.5,5.5,3.1,3.5,1.7,0.9,11.2,719,104.9,67,14.9,5.0,66.4,1.7,1.1,79.3,0.92,3926,0.4,3.4,1.225,1.1666666666666663,3.3,10.8,1.7,0.3,1.2,11.1,12.1,6.1,0.8,0.8,0.3,27.9,1.0,71.6,12.1,1.6,2.6,Joe Ingles,2021,0.2
-0.9,0.8,-0.6666666666666666,1.75,-2.1,0.875,0,-0.875,1.24,49.6,1.2666666666666666,23.1,0.3,7.1,17.7,1.2666666666666666,-0.65,0.144,3.4,0.45,0.3,1.75,5.1,3.3,-0.7,1.4,0.8,7.6,720,112.4,46,14.6,3.8,69.7,0.925,1.5,82.0,0.77,2274,0.2,0.2,0.875,1.1333333333333333,2.7,10.2,1.4,0.3,1.1,12.2,12.8,6.7,1.4,1.4,-0.2,22.7,0.9,75.2,12.7,0.0,0.3,Joe Ingles,2023,0.0
0.0799999999999999,2.9,0.2333333333333333,1.3,0.2,2.95,1,0.15,2.56,42.2,3.266666666666667,10.8,-1.8,8.2,16.6,2.266666666666667,-0.35,0.131,-1.8,-1.8,0.6,3.0,4.5,2.6,0.2,-1.8,-1.8,10.6,721,105.8,78,14.0,5.2,57.4,-1.8,0.9,70.5,1.01,4963,0.3,-1.8,2.6500000000000004,-1.8,3.0,9.0,-1.8,0.2,1.4,21.8,12.9,4.9,1.8,4.2,-1.8,32.6,1.0,60.6,14.1,-1.8,1.4,Joe Johnson,2014,-0.5
-0.06,1.38,0.0333333333333333,1.5,-0.5,1.3250000000000002,1,-0.025,1.38,45.7,1.2666666666666668,14.4,-0.8,7.6,15.6,1.2666666666666666,-0.2,0.096,-0.8,-0.5,0.7,1.4500000000000002,6.1,2.2,-0.1,-0.5,-0.8,10.1,722,107.0,80,18.3,5.8,73.7,-0.5,1.1,76.1,1.07,5433,0.4,-0.8,1.325,-0.5,4.2,12.2,-0.5,0.3,1.9,16.3,14.4,6.4,2.1,2.1,-0.8,34.9,1.5,79.4,14.1,-0.5,1.3,Joe Johnson,2015,0.3
-1.02,2.3,-1.4666666666666668,1.9,-0.5,1.825,1,-1.6,1.3,47.0,1.8666666666666665,15.0,-0.3,8.0,17.3,1.8666666666666665,-0.7,0.1169999999999999,-0.3,0.3,0.4,2.8,4.5,2.7,-1.9,-0.1,-1.3,8.1,723,106.5,81,13.1,5.4,59.7,-0.1,1.1,72.5,1.04,5413,0.5,-0.5,1.825,-0.1,3.2,9.2,-0.1,0.1,2.1,14.0,14.1,1.7,0.0,3.8,-0.3,33.4,1.5,65.1,13.0,-0.1,0.1,Joe Johnson,2016,-0.2
0.42,1.4,0.7000000000000001,0.8999999999999999,0.2,1.45,5,0.65,0.1999999999999999,44.3,1.7,14.1,0.35,7.4,15.8,0.1666666666666666,0.95,0.195,0.35,-0.2,0.6,1.55,5.8,2.6,0.4,-0.1333333333333333,0.1,9.5,724,104.3,78,16.4,4.8,61.2,-0.1333333333333333,1.0,68.3,0.69,3592,0.3,0.3,0.3249999999999999,-0.1333333333333333,3.0,11.5,-0.1333333333333333,0.5,1.3,19.5,10.5,10.3,3.4,3.4,-0.5,23.6,0.9,66.2,11.4,0.0499999999999999,1.1,Joe Johnson,2017,-0.7
-0.3799999999999999,2.1,-1.0333333333333332,0.35,-0.7,1.95,1,-0.4749999999999999,0.4599999999999999,45.9,2.1,8.7,0.4333333333333334,6.4,16.0,0.2666666666666666,-0.7,0.17,-0.5,-0.7,0.4,1.75,6.4,2.7,-2.9,-0.275,-0.2,7.0,725,104.9,55,18.7,5.0,58.3,-0.275,0.7,71.6,0.67,2468,0.1,-0.2,0.575,-0.1999999999999999,2.9,13.0,-0.275,0.3,1.9,13.9,10.9,6.1,0.2,1.5,0.3,21.9,1.3,62.2,12.5,-0.4499999999999999,-0.3,Joe Johnson,2018,-0.6
1.6,0.2799999999999999,1.0666666666666669,0.45,2.4,-0.2249999999999999,6,1.325,0.4800000000000001,37.9,-0.3,13.2,1.3,3.7,16.7,0.7000000000000001,1.5499999999999998,0.251,1.3,1.3,3.0,-1.25,13.6,5.2,3.3,1.3,1.3,17.7,726,98.9,62,37.0,14.1,61.4,1.3,1.0,52.4,0.96,4034,1.8,1.3,0.2,1.3,8.7,25.5,1.3,2.8,5.8,34.5,8.8,51.2,2.1,-1.2,1.3,30.4,3.0,65.7,11.9,1.3,2.6,Joel Embiid,2018,0.4
1.62,0.4199999999999999,1.3333333333333333,1.85,2.2,0.575,9,1.375,1.2,45.0,1.2,15.0,0.9,4.5,16.2,1.2,2.3,0.1889999999999999,0.9,0.4,3.2,1.8,15.2,4.5,4.9,0.4,0.9,19.6,727,104.8,63,41.4,17.4,64.4,0.4,1.0,52.8,1.07,4672,1.6,0.9,1.4,0.4,11.2,29.2,0.4,2.6,8.3,28.8,13.8,49.6,2.1,1.6,0.9,33.7,4.4,70.7,11.9,0.4,3.8,Joel Embiid,2019,2.6
1.6599999999999997,0.06,1.7333333333333334,0.45,2.6,0.0249999999999999,7,2.05,0.66,41.5,-0.2666666666666666,18.8,0.6,4.3,15.6,0.7333333333333334,1.5,0.239,0.6,2.6,2.3,-0.3,14.1,5.4,4.7,1.5,1.0,19.4,728,102.0,51,39.0,14.2,63.8,1.5,1.4,60.1,0.91,3201,1.3,0.4,0.6000000000000001,1.5,9.0,27.9,1.5,2.0,7.2,25.4,12.7,40.1,2.1,-1.2,0.6,29.5,4.3,70.2,10.9,1.5,2.5,Joel Embiid,2020,1.0
1.32,0.06,1.9333333333333336,0.6000000000000001,1.0,0.375,3,1.775,0.78,44.6,0.3,16.3,1.0499999999999998,4.4,16.2,0.4666666666666667,1.8,0.207,1.0499999999999998,1.0,2.6,0.35,12.8,3.7,7.5,1.3333333333333333,1.2,20.3,729,105.8,51,36.0,13.7,61.0,1.3333333333333333,1.5,54.7,0.98,3331,1.4,2.6,0.5750000000000001,1.3333333333333333,8.4,25.4,1.3333333333333333,2.1,7.7,31.7,13.8,37.1,-0.9,-0.9,0.4,31.1,4.2,69.7,11.5,1.8,3.8,Joel Embiid,2021,2.8
1.08,0.96,1.9333333333333331,1.15,2.6,1.125,7,1.5,1.48,47.8,0.9666666666666668,22.4,1.9666666666666663,4.5,13.9,1.3,1.5,0.181,0.4,2.8,3.2,1.15,14.0,3.9,9.2,1.7,2.0,21.2,730,107.8,68,39.4,14.7,64.9,1.7,1.7,58.7,1.05,4640,1.8,1.0,1.5,2.1333333333333333,9.6,27.3,1.7,2.1,8.8,33.1,14.7,40.4,2.0,2.0,2.6,33.8,5.1,71.7,12.9,1.9,6.5,Joel Embiid,2022,-1.0
1.1800000000000002,0.8400000000000001,1.4666666666666668,2.05,-1.0,0.975,9,1.15,0.9999999999999998,46.3,0.6333333333333334,19.2,0.4,4.7,16.0,1.9,0.8999999999999999,0.181,2.6,-1.0,2.6,0.15,12.0,4.4,9.2,1.16,2.3,21.3,731,110.2,66,35.7,13.6,61.9,1.35,1.4,61.2,1.05,4639,2.0,2.8,1.475,0.9333333333333332,8.4,24.3,1.16,2.4,8.1,30.5,15.3,52.1,2.0,0.0,1.0,34.6,5.0,68.6,13.5,0.8999999999999999,6.4,Joel Embiid,2023,1.0
-0.0399999999999999,1.6800000000000002,-0.5666666666666667,1.6,-1.2,1.7,3,-0.35,2.0200000000000005,50.1,1.5333333333333332,13.0,-0.2,4.2,15.6,1.6000000000000003,-1.25,0.126,-0.2,-0.2,1.3,1.5,9.0,5.0,2.3,-0.2,-0.2,12.5,732,111.7,63,25.8,9.6,57.6,-0.2,0.9,62.6,1.02,3858,1.4,-0.2,1.7000000000000002,-0.2,5.5,18.3,-0.2,1.6,5.2,23.8,11.9,31.3,1.0,1.0,-0.2,29.3,3.2,65.5,13.4,-0.2,2.0,John Collins,2021,-0.2
0.12,0.8400000000000001,-0.0666666666666666,1.8,-0.2,0.8,2,0.025,0.8400000000000001,45.6,1.1,14.8,0.0,4.2,15.5,1.1666666666666667,-0.7,0.107,0.0,-0.2,1.7,1.8,9.6,4.8,1.5,-0.2,0.0,11.9,733,112.7,54,27.3,10.7,57.0,-0.2,1.0,59.8,1.05,3423,1.1,0.0,0.8,-0.2,6.1,19.0,-0.2,1.6,4.7,28.0,11.9,33.1,2.0,2.0,0.0,30.8,2.8,62.7,12.1,-0.2,1.5,John Collins,2022,0.0
-0.28,1.52,-0.1,1.7000000000000002,-0.2,1.3,3,-0.35,1.52,55.3,1.1333333333333335,13.8,0.4,4.6,14.8,1.9333333333333336,-0.55,0.107,0.4,0.0,1.7,0.7000000000000001,8.5,4.8,-1.3,-0.1,0.2,8.6,734,115.2,71,26.0,9.2,59.0,-0.1,0.9,63.5,1.03,4547,1.0,-0.2,1.95,-0.1,5.4,18.0,-0.1,1.6,5.1,30.9,15.4,35.3,1.6,1.6,0.4,30.0,3.2,65.9,13.6,-0.1,0.4,John Collins,2023,-1.1
0.22,-0.7,0.5,0.4999999999999999,0.1,-0.475,9,0.2,0.6399999999999999,42.2,0.5,12.0,2.2,3.8,18.1,0.9666666666666668,1.05,0.23,2.2,2.2,1.4,0.4999999999999999,7.8,6.3,0.7,2.2,2.2,11.2,735,98.6,66,23.6,5.5,53.0,2.2,1.2,55.3,0.63,2416,0.8,2.2,0.6749999999999999,2.2,2.9,14.7,2.2,5.6,4.5,46.8,10.3,67.5,1.9,-0.9,2.2,18.3,2.5,57.6,14.6,2.2,0.8,John Henson,2015,0.7
0.78,0.4,0.9,1.6,1.4,0.1,3,0.525,0.74,48.4,0.1666666666666666,12.8,0.1,4.3,15.6,0.9666666666666668,0.95,0.152,0.1,0.1,1.7,-0.0999999999999999,9.1,5.1,-0.9,0.7,0.1,9.7,736,106.3,75,26.9,8.4,56.9,0.7,1.1,57.2,0.88,3974,0.8,0.1,0.7500000000000001,0.7,4.8,18.5,0.7,2.7,5.5,36.1,9.0,42.6,1.3,-0.3,0.7,26.0,3.2,59.9,13.0,0.7,0.5,John Henson,2018,1.0
1.56,-1.6,1.6666666666666667,-1.9,1.7,-1.65,2,1.4,-2.3600000000000003,45.0,-2.233333333333333,16.1,1.3,6.1,13.5,-2.5,2.2,0.185,1.3,1.3,0.7,-1.95,8.8,3.3,1.5,1.3,1.3,10.2,737,107.0,72,26.3,5.3,67.2,1.3,1.6,70.2,0.66,2745,0.1,1.3,-2.225,1.3,3.6,18.2,1.3,0.8,2.1,19.4,12.5,12.9,-1.0,-1.0,1.3,17.9,1.5,72.9,13.1,1.3,1.2,John Konchar,2022,2.8
2.7,-2.18,2.1,-1.5499999999999998,3.2,-2.375,4,2.45,-1.04,46.7,-2.566666666666667,27.6,2.4,6.1,15.3,-1.5,1.75,0.211,2.4,2.8,0.8,-3.25,7.7,3.5,0.5,2.8,2.4,7.9,738,107.5,72,22.8,5.3,66.7,2.8,2.4,71.2,0.81,3192,0.4,2.4,-1.075,2.8,3.5,15.2,2.8,0.8,2.2,23.6,13.1,12.4,-0.3,-2.8,2.4,20.8,1.5,71.5,13.7,2.8,0.9,John Konchar,2023,3.4
0.58,0.64,0.7999999999999999,-0.3,0.2,0.675,5,0.75,0.18,42.2,0.4000000000000001,16.7,0.5,7.1,16.9,0.4000000000000001,0.7,0.187,0.5,0.5,0.5,-0.3,4.2,3.6,-1.9,0.5,0.5,5.6,739,102.4,77,13.0,4.3,48.6,0.5,1.4,66.7,0.69,3411,0.7,0.5,0.425,0.5,2.1,8.5,0.5,0.6,1.2,22.9,13.2,12.8,0.1,-0.7,0.5,22.1,0.8,52.2,12.7,0.5,0.0,John Salmons,2014,0.1
0.1599999999999999,-0.1399999999999999,0.1333333333333333,-0.25,-1.3,-0.35,8,0.1499999999999999,-0.3,43.3,-0.6333333333333333,29.4,0.4,9.8,17.0,-0.6333333333333333,-0.75,0.183,0.4,0.4,0.5,-0.7999999999999999,5.0,3.7,2.7,0.4,0.4,13.5,740,102.5,81,15.1,6.8,54.2,0.4,2.5,70.5,1.14,5945,0.9,0.4,-0.35,0.4,3.7,10.2,0.4,0.7,1.8,12.9,12.4,13.8,-0.3,-0.2,0.4,36.4,1.3,56.9,13.3,0.4,3.6,John Wall,2014,0.0
1.1,-0.8800000000000001,1.1333333333333333,-1.6,0.0,-0.7,7,0.9,-0.6000000000000001,39.8,-1.1333333333333333,29.1,1.0,9.2,15.8,-1.1333333333333335,0.75,0.212,1.0,0.0,0.4,-0.7999999999999999,5.8,3.2,3.6,0.0,1.0,15.1,741,99.6,79,16.3,6.8,61.3,0.0,2.4,61.7,1.13,5703,0.8,1.0,-0.3500000000000001,0.0,4.2,11.1,0.0,0.8,1.7,8.8,12.2,17.2,-1.4,-1.4,1.0,35.9,1.0,65.5,12.9,0.0,4.0,John Wall,2015,1.8
0.1399999999999999,-0.32,0.0,0.55,0.0,-0.05,4,0.0,-0.3199999999999999,44.1,0.6,30.2,0.7,11.1,15.7,0.6,-0.1,0.118,0.7,0.7,0.4,0.6499999999999999,4.5,2.6,4.7,0.9,0.1,15.3,742,108.8,78,14.0,6.2,56.1,0.9,2.7,60.3,1.1,5887,1.5,1.8,-0.0499999999999999,0.9,3.5,9.4,0.9,0.8,2.0,12.4,11.7,20.3,0.6,0.6,0.0,36.4,1.2,59.1,13.7,0.9,4.8,John Wall,2017,-0.4
-0.16,-1.06,0.4333333333333333,-1.25,0.6,-1.2,0,-0.375,-0.78,45.3,-1.0,24.7,-0.65,9.3,15.4,-1.0,0.3,0.153,0.0,-0.4,0.2,-1.25,4.3,2.7,3.0,0.4666666666666666,-0.5,13.0,743,106.1,41,12.9,5.9,52.7,0.4666666666666666,1.9,64.3,1.03,2958,1.5,-0.65,-0.875,0.4666666666666666,3.1,8.8,0.4666666666666666,1.5,3.1,7.0,12.3,31.0,-0.6,-0.6,1.8,34.4,2.0,57.4,13.2,0.7,1.8,John Wall,2018,1.9
-0.8999999999999998,0.7399999999999999,-1.2666666666666666,1.0499999999999998,-3.3,0.5999999999999999,3,-1.2999999999999998,0.74,50.6,0.5666666666666665,16.0,1.1,5.1,19.1,0.5666666666666665,-2.3,0.147,1.1,1.1,0.9,1.0499999999999998,8.4,7.0,-0.7,1.1,1.1,7.2,744,107.9,43,24.3,5.0,63.7,1.1,1.2,52.8,0.52,1410,0.4,1.1,0.75,1.1,3.2,17.3,1.1,2.8,2.5,27.2,14.6,43.3,2.3,2.3,1.1,14.6,1.3,70.8,11.1,1.1,0.2,Jonah Bolden,2019,-1.4
0.2599999999999999,-0.5,0.3666666666666666,-0.55,1.2,-0.3,5,0.475,-0.36,40.6,-0.3333333333333333,21.3,0.6,5.2,15.4,-0.8000000000000002,0.95,0.214,0.6,0.6,0.9,-0.55,7.8,5.5,0.9,0.6,0.6,10.0,745,99.2,75,22.7,4.5,58.5,0.6,1.9,58.8,0.55,2436,0.7,0.6,-0.4750000000000001,0.6,2.7,15.6,0.6,0.7,1.7,33.9,10.1,23.7,-0.2,-0.2,0.6,16.4,1.0,64.5,12.3,0.6,0.9,Jonas Jerebko,2015,-0.8
0.2599999999999999,-0.5399999999999999,0.4333333333333333,-0.4499999999999999,0.5,-0.4499999999999999,2,0.1249999999999999,-0.5799999999999998,42.7,0.3666666666666667,9.7,0.0,5.5,15.7,-1.2666666666666666,0.95,0.24,0.0,-0.8,0.7,1.05,8.6,5.6,-2.0,-0.8,0.0,8.0,746,98.1,77,26.6,4.9,61.9,-0.8,0.8,67.2,0.52,2454,0.9,0.0,-0.8999999999999999,-0.8,3.0,17.0,-0.8,1.0,1.5,23.1,11.6,23.5,-2.8,1.9,0.0,15.1,1.0,66.2,13.4,-0.8,0.0,Jonas Jerebko,2016,1.6
1.38,0.76,2.266666666666667,0.6,2.6,0.5750000000000001,2,1.9,-0.4,45.0,0.7000000000000001,13.8,-0.6,4.8,14.8,0.3999999999999999,2.1,0.139,-0.6,1.6,0.6,0.95,8.5,4.9,-2.4,0.4,0.0,6.9,747,107.4,78,25.7,4.9,57.6,0.4,1.0,60.5,0.52,2513,0.7,-0.8,0.1999999999999999,0.4,2.8,16.4,0.4,0.7,1.9,21.6,12.5,15.7,1.9,1.9,-0.6,15.8,1.2,61.9,13.8,0.4,-0.1,Jonas Jerebko,2017,2.1
1.5000000000000002,0.2799999999999999,1.7333333333333336,-1.45,2.2,0.6,5,1.7000000000000002,-0.9,43.6,0.3666666666666666,12.3,0.1,4.9,16.4,-1.2333333333333334,2.1500000000000004,0.183,0.1,2.1,0.5,-0.4,8.3,5.5,0.1,0.9666666666666668,0.4,9.1,748,104.2,74,24.4,5.3,54.4,0.9666666666666668,1.0,63.6,0.51,2314,0.6,1.6,-0.8500000000000001,0.9666666666666668,2.9,17.5,0.9666666666666668,0.5,1.3,17.1,8.5,12.4,-0.9,0.1,-0.8,15.3,0.9,58.3,10.9,1.85,0.6,Jonas Jerebko,2018,1.4
-1.08,2.1,-0.8333333333333334,2.1,-1.7,2.325,0,-1.225,2.36,46.0,2.466666666666667,16.6,-0.4666666666666667,5.7,16.8,2.4666666666666663,-1.1,0.145,-0.8,1.4,0.9,2.75,8.3,5.3,-0.7,1.0750000000000002,-0.4,9.2,749,108.1,73,24.2,5.2,60.6,1.0750000000000002,1.0,77.8,0.6,2607,0.5,2.1,2.325,1.7,3.2,16.8,1.0750000000000002,0.7,1.6,29.8,14.5,11.4,2.3,3.2,1.6,16.7,1.2,66.0,12.5,1.75,0.4,Jonas Jerebko,2019,-2.4
0.0799999999999999,1.04,-0.5666666666666668,1.4,-0.4,0.8250000000000001,7,-0.275,1.7400000000000002,46.4,1.4666666666666668,7.6,-0.7,3.7,18.0,1.4666666666666668,-0.6000000000000001,0.144,-0.7,-0.7,2.2,1.3,11.0,5.6,-1.3,-0.7,-0.7,11.3,750,105.1,80,33.4,10.9,55.6,-0.7,0.5,54.4,0.91,4421,1.4,-0.7,1.5750000000000002,-0.7,6.1,22.0,-0.7,1.6,5.3,35.5,12.9,33.2,1.0,1.0,-0.7,28.3,2.9,61.3,13.7,-0.7,0.4,Jonas Valanciunas,2014,-0.5
0.1599999999999999,1.6,0.0333333333333333,1.4,-0.5,1.4,3,0.3999999999999999,1.5000000000000002,45.9,1.4666666666666668,10.9,-0.9,3.7,16.6,1.4666666666666668,0.0999999999999999,0.1,-0.9,-0.5,2.3,1.3,11.7,5.4,0.5,-0.5,-0.9,13.4,751,106.9,80,34.4,10.1,60.1,-0.5,0.8,55.0,0.82,4096,1.5,-0.9,1.5750000000000002,-0.5,6.1,22.9,-0.5,2.3,5.1,38.3,14.2,47.5,1.8,1.0,-0.9,26.2,2.8,65.3,15.3,-0.5,1.3,Jonas Valanciunas,2015,-2.6
-0.62,-0.12,-0.7666666666666667,0.3,-2.6,0.175,6,-0.7000000000000001,0.1399999999999999,44.1,0.6,10.0,-0.7000000000000001,3.6,15.2,0.6,-1.05,0.108,-0.7000000000000001,-2.6,2.2,0.3,11.8,5.1,1.7,-1.55,-0.5,14.2,752,107.1,59,34.6,9.5,63.8,-1.55,0.8,59.7,0.78,3073,1.6,-0.5,0.125,-1.55,6.1,24.5,-1.55,2.6,4.9,35.6,12.5,48.8,0.4,0.4,-0.7000000000000001,25.9,2.9,69.5,11.7,-1.55,1.4,Jonas Valanciunas,2016,0.8
-0.5799999999999998,1.38,-0.7666666666666666,1.0499999999999998,-2.6,1.4500000000000002,2,-0.5249999999999999,1.4,44.4,1.4666666666666668,11.2,-0.7000000000000001,3.5,16.1,1.3333333333333333,-1.55,0.1159999999999999,-0.7000000000000001,0.8,2.6,1.4,13.0,5.3,0.3,-0.7666666666666666,-0.8,13.6,753,109.1,79,38.7,10.8,61.1,-0.7666666666666666,0.9,59.0,0.82,4106,0.8,-2.6,1.45,-0.7666666666666666,6.6,26.4,-0.7666666666666666,1.5,4.5,38.9,12.9,32.0,2.3,1.6,-0.5,25.9,2.6,65.8,13.2,-0.9,1.2,Jonas Valanciunas,2017,-0.8
